observation_id,source_type,latitude,longitude,timestamp,depth_m,forecast_temperature,observed_temperature,forecast_salinity,observed_salinity,forecast_current,observed_current,forecast_ssh,observed_ssh,temp_error,salinity_error,current_error,ssh_error,abs_temp_error,abs_saln_error,abs_curr_error,abs_ssh_error,month,season,time_diff_hours,region_id,ocean_basin,observation_density,reliability_score,reliability_category
SAT_R39800,SATELLITE_REMOTE_SENSING,34.0,142.0,2026-09-12 00:00:00,0.0,23.027,22.897,36.205,,0.369,,0.034,0.059,0.13000000000000256,,,-0.024999999999999994,0.13000000000000256,,,0.024999999999999994,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,51,97.9,High Reliability
SAT_R39810,SATELLITE_REMOTE_SENSING,34.0,162.0,2026-09-12 00:00:00,0.0,22.449,22.575,35.872,,0.42,,0.002,-0.05,-0.12599999999999767,,,0.052000000000000005,0.12599999999999767,,,0.052000000000000005,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,97.2,High Reliability
SAT_R39820,SATELLITE_REMOTE_SENSING,36.0,-180.0,2026-09-12 00:00:00,0.0,22.302,21.845,35.31,,0.417,,0.023,-0.068,0.45700000000000074,,,0.091,0.45700000000000074,,,0.091,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,92.7,High Reliability
SAT_R39830,SATELLITE_REMOTE_SENSING,36.0,-160.0,2026-09-12 00:00:00,0.0,22.151,22.402,35.101,,0.355,,-0.026,-0.056,-0.2510000000000012,,,0.030000000000000002,0.2510000000000012,,,0.030000000000000002,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,96.6,High Reliability
SAT_R39840,SATELLITE_REMOTE_SENSING,36.0,-140.0,2026-09-12 00:00:00,0.0,21.74,22.1,34.992,,0.297,,0.08,0.112,-0.360000000000003,,,-0.032,0.360000000000003,,,0.032,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,95.4,High Reliability
SAT_R39850,SATELLITE_REMOTE_SENSING,36.0,-120.0,2026-09-12 00:00:00,0.0,22.279,21.86,34.806,,0.174,,0.101,0.256,0.4190000000000005,,,-0.155,0.4190000000000005,,,0.155,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,91.2,High Reliability
SAT_R39860,SATELLITE_REMOTE_SENSING,36.0,-100.0,2026-09-12 00:00:00,0.0,21.689,22.6,34.726,,0.128,,0.226,0.305,-0.9110000000000014,,,-0.07899999999999999,0.9110000000000014,,,0.07899999999999999,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,88.5,High Reliability
SAT_R39870,SATELLITE_REMOTE_SENSING,36.0,-80.0,2026-09-12 00:00:00,0.0,21.975,22.225,34.759,,0.103,,0.358,0.278,-0.25,,,0.07999999999999996,0.25,,,0.07999999999999996,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,95.1,High Reliability
SAT_R39880,SATELLITE_REMOTE_SENSING,36.0,-60.0,2026-09-12 00:00:00,0.0,22.032,22.638,34.763,,0.224,,0.453,0.301,-0.6060000000000016,,,0.15200000000000002,0.6060000000000016,,,0.15200000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,89.4,High Reliability
SAT_R39890,SATELLITE_REMOTE_SENSING,36.0,-40.0,2026-09-12 00:00:00,0.0,21.957,22.132,35.093,,0.357,,0.529,0.441,-0.1750000000000007,,,0.08800000000000002,0.1750000000000007,,,0.08800000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,95.6,High Reliability
SAT_R39900,SATELLITE_REMOTE_SENSING,36.0,-20.0,2026-09-12 00:00:00,0.0,22.13,22.646,35.139,,0.326,,0.555,0.552,-0.5160000000000018,,,0.0030000000000000027,0.5160000000000018,,,0.0030000000000000027,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,94.7,High Reliability
SAT_R39910,SATELLITE_REMOTE_SENSING,36.0,0.0,2026-09-12 00:00:00,0.0,22.132,22.483,35.533,,0.376,,0.587,0.679,-0.3509999999999991,,,-0.09200000000000008,0.3509999999999991,,,0.09200000000000008,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.7,High Reliability
SAT_R39920,SATELLITE_REMOTE_SENSING,36.0,20.0,2026-09-12 00:00:00,0.0,22.11,21.782,35.678,,0.376,,0.556,0.591,0.3279999999999994,,,-0.03499999999999992,0.3279999999999994,,,0.03499999999999992,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.7,High Reliability
SAT_R39930,SATELLITE_REMOTE_SENSING,36.0,40.0,2026-09-12 00:00:00,0.0,22.279,22.105,36.135,,0.309,,0.508,0.424,0.1739999999999995,,,0.08400000000000002,0.1739999999999995,,,0.08400000000000002,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.7,High Reliability
SAT_R39940,SATELLITE_REMOTE_SENSING,36.0,60.0,2026-09-12 00:00:00,0.0,22.309,22.462,36.205,,0.143,,0.415,0.288,-0.1529999999999987,,,0.127,0.1529999999999987,,,0.127,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,94.7,High Reliability
SAT_R39950,SATELLITE_REMOTE_SENSING,36.0,80.0,2026-09-12 00:00:00,0.0,22.239,22.094,36.19,,0.058,,0.292,0.273,0.14499999999999957,,,0.01899999999999996,0.14499999999999957,,,0.01899999999999996,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,98.0,High Reliability
SAT_R39960,SATELLITE_REMOTE_SENSING,36.0,100.0,2026-09-12 00:00:00,0.0,21.96,22.958,36.195,,0.117,,0.241,0.302,-0.9979999999999976,,,-0.061,0.9979999999999976,,,0.061,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,88.2,High Reliability
SAT_R39970,SATELLITE_REMOTE_SENSING,36.0,120.0,2026-09-12 00:00:00,0.0,21.98,22.254,35.99,,0.204,,0.149,0.205,-0.2740000000000009,,,-0.055999999999999994,0.2740000000000009,,,0.055999999999999994,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.6,High Reliability
SAT_R39980,SATELLITE_REMOTE_SENSING,36.0,140.0,2026-09-12 00:00:00,0.0,22.187,21.839,36.009,,0.373,,0.058,0.134,0.34800000000000253,,,-0.07600000000000001,0.34800000000000253,,,0.07600000000000001,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,51,94.2,High Reliability
SAT_R39990,SATELLITE_REMOTE_SENSING,36.0,160.0,2026-09-12 00:00:00,0.0,22.066,22.888,35.547,,0.333,,0.023,-0.054,-0.8220000000000027,,,0.077,0.8220000000000027,,,0.077,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,89.5,High Reliability
SAT_R40000,SATELLITE_REMOTE_SENSING,36.0,-180.0,2026-09-12 00:00:00,0.0,22.302,22.578,35.31,,0.417,,0.023,-0.085,-0.2759999999999998,,,0.10800000000000001,0.2759999999999998,,,0.10800000000000001,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,94.0,High Reliability
SAT_R40010,SATELLITE_REMOTE_SENSING,38.0,-162.0,2026-09-12 00:00:00,0.0,21.673,21.5,35.119,,0.434,,0.026,-0.005,0.17299999999999827,,,0.031,0.17299999999999827,,,0.031,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,97.3,High Reliability
SAT_R40020,SATELLITE_REMOTE_SENSING,38.0,-142.0,2026-09-12 00:00:00,0.0,21.535,21.864,35.0,,0.347,,0.066,0.165,-0.3290000000000006,,,-0.099,0.3290000000000006,,,0.099,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,93.7,High Reliability
SAT_R40030,SATELLITE_REMOTE_SENSING,38.0,-122.0,2026-09-12 00:00:00,0.0,21.394,21.577,34.737,,0.162,,0.126,0.151,-0.18300000000000338,,,-0.024999999999999994,0.18300000000000338,,,0.024999999999999994,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,97.4,High Reliability
SAT_R40040,SATELLITE_REMOTE_SENSING,38.0,-102.0,2026-09-12 00:00:00,0.0,21.73,21.447,34.781,,0.092,,0.226,0.279,0.28300000000000125,,,-0.05300000000000002,0.28300000000000125,,,0.05300000000000002,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,95.6,High Reliability
SAT_R40050,SATELLITE_REMOTE_SENSING,38.0,-82.0,2026-09-12 00:00:00,0.0,20.973,21.92,34.604,,0.075,,0.367,0.326,-0.9470000000000027,,,0.04099999999999998,0.9470000000000027,,,0.04099999999999998,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,89.3,High Reliability
SAT_R40060,SATELLITE_REMOTE_SENSING,38.0,-62.0,2026-09-12 00:00:00,0.0,21.348,21.489,34.594,,0.139,,0.432,0.354,-0.1410000000000018,,,0.07800000000000001,0.1410000000000018,,,0.07800000000000001,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,96.2,High Reliability
SAT_R40070,SATELLITE_REMOTE_SENSING,38.0,-42.0,2026-09-12 00:00:00,0.0,21.052,22.352,34.87,,0.319,,0.553,0.492,-1.3000000000000007,,,0.061000000000000054,1.3000000000000007,,,0.061000000000000054,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,85.2,High Reliability
SAT_R40080,SATELLITE_REMOTE_SENSING,38.0,-22.0,2026-09-12 00:00:00,0.0,21.513,21.715,35.128,,0.43,,0.576,0.578,-0.20199999999999818,,,-0.0020000000000000018,0.20199999999999818,,,0.0020000000000000018,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,97.9,High Reliability
SAT_R40090,SATELLITE_REMOTE_SENSING,38.0,-2.0,2026-09-12 00:00:00,0.0,21.59,21.454,35.334,,0.455,,0.636,0.658,0.13599999999999923,,,-0.02200000000000002,0.13599999999999923,,,0.02200000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,98.0,High Reliability
SAT_R40100,SATELLITE_REMOTE_SENSING,38.0,18.0,2026-09-12 00:00:00,0.0,21.509,21.621,35.664,,0.398,,0.607,0.58,-0.11199999999999832,,,0.027000000000000024,0.11199999999999832,,,0.027000000000000024,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,98.1,High Reliability
SAT_R40110,SATELLITE_REMOTE_SENSING,38.0,38.0,2026-09-12 00:00:00,0.0,21.083,21.463,35.64,,0.273,,0.56,0.48,-0.38000000000000256,,,0.08000000000000007,0.38000000000000256,,,0.08000000000000007,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,93.8,High Reliability
SAT_R40120,SATELLITE_REMOTE_SENSING,38.0,58.0,2026-09-12 00:00:00,0.0,21.44,21.501,36.072,,0.266,,0.467,0.378,-0.06099999999999994,,,0.08900000000000002,0.06099999999999994,,,0.08900000000000002,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.7,High Reliability
SAT_R40130,SATELLITE_REMOTE_SENSING,38.0,78.0,2026-09-12 00:00:00,0.0,21.303,21.746,36.309,,0.06,,0.37,0.284,-0.44299999999999784,,,0.08600000000000002,0.44299999999999784,,,0.08600000000000002,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,93.0,High Reliability
SAT_R40140,SATELLITE_REMOTE_SENSING,38.0,98.0,2026-09-12 00:00:00,0.0,21.43,21.681,35.968,,0.068,,0.31,0.234,-0.2510000000000012,,,0.07599999999999998,0.2510000000000012,,,0.07599999999999998,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.2,High Reliability
SAT_R40150,SATELLITE_REMOTE_SENSING,38.0,118.0,2026-09-12 00:00:00,0.0,21.32,22.042,36.261,,0.198,,0.175,0.26,-0.7220000000000013,,,-0.08500000000000002,0.7220000000000013,,,0.08500000000000002,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,90.2,High Reliability
SAT_R40160,SATELLITE_REMOTE_SENSING,38.0,138.0,2026-09-12 00:00:00,0.0,21.321,21.809,35.916,,0.319,,0.074,0.159,-0.48799999999999955,,,-0.085,0.48799999999999955,,,0.085,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,92.6,High Reliability
SAT_R40170,SATELLITE_REMOTE_SENSING,38.0,158.0,2026-09-12 00:00:00,0.0,21.375,21.636,35.693,,0.306,,0.082,0.037,-0.26099999999999923,,,0.045000000000000005,0.26099999999999923,,,0.045000000000000005,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,96.0,High Reliability
SAT_R40180,SATELLITE_REMOTE_SENSING,38.0,178.0,2026-09-12 00:00:00,0.0,21.63,22.196,35.502,,0.374,,0.015,-0.061,-0.5660000000000025,,,0.076,0.5660000000000025,,,0.076,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,6,92.1,High Reliability
SAT_R40190,SATELLITE_REMOTE_SENSING,40.0,-164.0,2026-09-12 00:00:00,0.0,20.64,21.297,35.035,,0.38,,0.007,-0.007,-0.657,,,0.014,0.657,,,0.014,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,93.0,High Reliability
SAT_R40200,SATELLITE_REMOTE_SENSING,40.0,-144.0,2026-09-12 00:00:00,0.0,20.515,20.541,34.784,,0.223,,0.071,0.103,-0.0259999999999998,,,-0.032,0.0259999999999998,,,0.032,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.8,High Reliability
SAT_R40210,SATELLITE_REMOTE_SENSING,40.0,-124.0,2026-09-12 00:00:00,0.0,21.046,20.933,34.702,,0.259,,0.158,0.207,0.11299999999999955,,,-0.04899999999999999,0.11299999999999955,,,0.04899999999999999,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,97.4,High Reliability
SAT_R40220,SATELLITE_REMOTE_SENSING,40.0,-104.0,2026-09-12 00:00:00,0.0,20.647,21.034,34.478,,0.071,,0.238,0.293,-0.38700000000000045,,,-0.05499999999999999,0.38700000000000045,,,0.05499999999999999,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,94.5,High Reliability
SAT_R40230,SATELLITE_REMOTE_SENSING,40.0,-84.0,2026-09-12 00:00:00,0.0,20.674,21.462,34.416,,0.015,,0.342,0.35,-0.7880000000000003,,,-0.007999999999999952,0.7880000000000003,,,0.007999999999999952,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,91.9,High Reliability
SAT_R40240,SATELLITE_REMOTE_SENSING,40.0,-64.0,2026-09-12 00:00:00,0.0,20.578,21.078,34.656,,0.144,,0.44,0.398,-0.5,,,0.04199999999999998,0.5,,,0.04199999999999998,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.7,High Reliability
SAT_R40250,SATELLITE_REMOTE_SENSING,40.0,-44.0,2026-09-12 00:00:00,0.0,20.573,20.662,34.621,,0.299,,0.548,0.489,-0.08899999999999864,,,0.05900000000000005,0.08899999999999864,,,0.05900000000000005,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,97.3,High Reliability
SAT_R40260,SATELLITE_REMOTE_SENSING,40.0,-24.0,2026-09-12 00:00:00,0.0,20.284,20.853,34.938,,0.313,,0.579,0.624,-0.5690000000000026,,,-0.04500000000000004,0.5690000000000026,,,0.04500000000000004,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.0,High Reliability
SAT_R40270,SATELLITE_REMOTE_SENSING,40.0,-4.0,2026-09-12 00:00:00,0.0,20.631,21.516,35.159,,0.403,,0.622,0.63,-0.884999999999998,,,-0.008000000000000007,0.884999999999998,,,0.008000000000000007,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,90.9,High Reliability
SAT_R40280,SATELLITE_REMOTE_SENSING,40.0,16.0,2026-09-12 00:00:00,0.0,20.853,20.565,35.484,,0.418,,0.612,0.586,0.28800000000000026,,,0.026000000000000023,0.28800000000000026,,,0.026000000000000023,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.3,High Reliability
SAT_R40290,SATELLITE_REMOTE_SENSING,40.0,36.0,2026-09-12 00:00:00,0.0,20.905,21.132,35.754,,0.32,,0.548,0.496,-0.2270000000000003,,,0.052000000000000046,0.2270000000000003,,,0.052000000000000046,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.2,High Reliability
SAT_R40300,SATELLITE_REMOTE_SENSING,40.0,56.0,2026-09-12 00:00:00,0.0,21.0,21.275,35.899,,0.218,,0.509,0.41,-0.2749999999999986,,,0.09900000000000003,0.2749999999999986,,,0.09900000000000003,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,94.3,High Reliability
SAT_R40310,SATELLITE_REMOTE_SENSING,40.0,76.0,2026-09-12 00:00:00,0.0,20.908,20.975,35.821,,0.143,,0.424,0.306,-0.06700000000000017,,,0.118,0.06700000000000017,,,0.118,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.8,High Reliability
SAT_R40320,SATELLITE_REMOTE_SENSING,40.0,96.0,2026-09-12 00:00:00,0.0,20.941,21.189,36.013,,0.015,,0.271,0.28,-0.2480000000000011,,,-0.009000000000000008,0.2480000000000011,,,0.009000000000000008,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,97.2,High Reliability
SAT_R40330,SATELLITE_REMOTE_SENSING,40.0,116.0,2026-09-12 00:00:00,0.0,20.771,20.878,35.858,,0.145,,0.168,0.234,-0.10699999999999932,,,-0.066,0.10699999999999932,,,0.066,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,97.0,High Reliability
SAT_R40340,SATELLITE_REMOTE_SENSING,40.0,136.0,2026-09-12 00:00:00,0.0,20.516,21.147,35.728,,0.213,,0.094,0.137,-0.6310000000000002,,,-0.04300000000000001,0.6310000000000002,,,0.04300000000000001,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,92.4,High Reliability
SAT_R40350,SATELLITE_REMOTE_SENSING,40.0,156.0,2026-09-12 00:00:00,0.0,20.856,21.414,35.521,,0.369,,0.072,-0.032,-0.5579999999999998,,,0.104,0.5579999999999998,,,0.104,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,91.3,High Reliability
SAT_R40360,SATELLITE_REMOTE_SENSING,40.0,176.0,2026-09-12 00:00:00,0.0,20.815,20.957,35.153,,0.324,,0.02,-0.03,-0.14199999999999946,,,0.05,0.14199999999999946,,,0.05,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,97.1,High Reliability
SAT_R40370,SATELLITE_REMOTE_SENSING,42.0,-166.0,2026-09-12 00:00:00,0.0,20.071,20.309,34.891,,0.26,,0.085,0.059,-0.23799999999999955,,,0.02600000000000001,0.23799999999999955,,,0.02600000000000001,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,96.8,High Reliability
SAT_R40380,SATELLITE_REMOTE_SENSING,42.0,-146.0,2026-09-12 00:00:00,0.0,19.994,20.1,34.733,,0.284,,0.087,0.08,-0.10600000000000165,,,0.006999999999999992,0.10600000000000165,,,0.006999999999999992,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.7,High Reliability
SAT_R40390,SATELLITE_REMOTE_SENSING,42.0,-126.0,2026-09-12 00:00:00,0.0,20.403,20.062,34.396,,0.27,,0.174,0.271,0.3409999999999975,,,-0.09700000000000003,0.3409999999999975,,,0.09700000000000003,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,93.7,High Reliability
SAT_R40400,SATELLITE_REMOTE_SENSING,42.0,-106.0,2026-09-12 00:00:00,0.0,19.873,20.451,34.478,,0.076,,0.268,0.293,-0.5779999999999994,,,-0.024999999999999967,0.5779999999999994,,,0.024999999999999967,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,93.5,High Reliability
SAT_R40410,SATELLITE_REMOTE_SENSING,42.0,-86.0,2026-09-12 00:00:00,0.0,19.519,20.289,34.513,,0.047,,0.393,0.346,-0.7700000000000031,,,0.04700000000000004,0.7700000000000031,,,0.04700000000000004,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,90.9,High Reliability
SAT_R40420,SATELLITE_REMOTE_SENSING,42.0,-66.0,2026-09-12 00:00:00,0.0,20.22,20.419,34.445,,0.11,,0.466,0.387,-0.19900000000000162,,,0.07900000000000001,0.19900000000000162,,,0.07900000000000001,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,95.6,High Reliability
SAT_R40430,SATELLITE_REMOTE_SENSING,42.0,-46.0,2026-09-12 00:00:00,0.0,20.069,19.999,34.561,,0.288,,0.548,0.527,0.07000000000000028,,,0.02100000000000002,0.07000000000000028,,,0.02100000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,98.7,High Reliability
SAT_R40440,SATELLITE_REMOTE_SENSING,42.0,-26.0,2026-09-12 00:00:00,0.0,20.327,20.726,34.815,,0.228,,0.63,0.555,-0.39899999999999736,,,0.07499999999999996,0.39899999999999736,,,0.07499999999999996,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.8,High Reliability
SAT_R40450,SATELLITE_REMOTE_SENSING,42.0,-6.0,2026-09-12 00:00:00,0.0,19.968,20.432,34.955,,0.343,,0.592,0.608,-0.46399999999999864,,,-0.016000000000000014,0.46399999999999864,,,0.016000000000000014,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,94.9,High Reliability
SAT_R40460,SATELLITE_REMOTE_SENSING,42.0,14.0,2026-09-12 00:00:00,0.0,20.0,20.58,35.386,,0.331,,0.637,0.612,-0.5799999999999983,,,0.025000000000000022,0.5799999999999983,,,0.025000000000000022,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.5,High Reliability
SAT_R40470,SATELLITE_REMOTE_SENSING,42.0,34.0,2026-09-12 00:00:00,0.0,19.853,20.194,35.697,,0.24,,0.578,0.579,-0.3409999999999975,,,-0.0010000000000000009,0.3409999999999975,,,0.0010000000000000009,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.6,High Reliability
SAT_R40480,SATELLITE_REMOTE_SENSING,42.0,54.0,2026-09-12 00:00:00,0.0,20.239,20.522,35.656,,0.164,,0.517,0.444,-0.2829999999999977,,,0.07300000000000001,0.2829999999999977,,,0.07300000000000001,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.0,High Reliability
SAT_R40490,SATELLITE_REMOTE_SENSING,42.0,74.0,2026-09-12 00:00:00,0.0,20.086,20.118,36.001,,0.087,,0.44,0.385,-0.03200000000000003,,,0.05499999999999999,0.03200000000000003,,,0.05499999999999999,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,98.0,High Reliability
SAT_R40500,SATELLITE_REMOTE_SENSING,42.0,94.0,2026-09-12 00:00:00,0.0,20.036,20.139,35.914,,0.02,,0.311,0.304,-0.10299999999999798,,,0.007000000000000006,0.10299999999999798,,,0.007000000000000006,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,98.8,High Reliability
SAT_R40510,SATELLITE_REMOTE_SENSING,42.0,114.0,2026-09-12 00:00:00,0.0,20.273,20.229,35.915,,0.241,,0.225,0.319,0.04400000000000048,,,-0.094,0.04400000000000048,,,0.094,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.7,High Reliability
SAT_R40520,SATELLITE_REMOTE_SENSING,42.0,134.0,2026-09-12 00:00:00,0.0,20.205,20.303,35.513,,0.206,,0.134,0.143,-0.09800000000000253,,,-0.00899999999999998,0.09800000000000253,,,0.00899999999999998,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.7,High Reliability
SAT_R40530,SATELLITE_REMOTE_SENSING,42.0,154.0,2026-09-12 00:00:00,0.0,20.205,20.526,35.561,,0.28,,0.09,0.091,-0.3210000000000015,,,-0.0010000000000000009,0.3210000000000015,,,0.0010000000000000009,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,96.8,High Reliability
SAT_R40540,SATELLITE_REMOTE_SENSING,42.0,174.0,2026-09-12 00:00:00,0.0,20.236,20.363,35.094,,0.286,,0.005,0.016,-0.1269999999999989,,,-0.011,0.1269999999999989,,,0.011,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.4,High Reliability
SAT_R40550,SATELLITE_REMOTE_SENSING,44.0,-168.0,2026-09-12 00:00:00,0.0,19.356,19.708,34.704,,0.321,,0.038,0.065,-0.35199999999999676,,,-0.027000000000000003,0.35199999999999676,,,0.027000000000000003,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,95.7,High Reliability
SAT_R40560,SATELLITE_REMOTE_SENSING,44.0,-148.0,2026-09-12 00:00:00,0.0,19.441,19.507,34.548,,0.182,,0.121,0.105,-0.0660000000000025,,,0.016,0.0660000000000025,,,0.016,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.9,High Reliability
SAT_R40570,SATELLITE_REMOTE_SENSING,44.0,-128.0,2026-09-12 00:00:00,0.0,19.656,19.745,34.409,,0.163,,0.132,0.11,-0.08900000000000219,,,0.022000000000000006,0.08900000000000219,,,0.022000000000000006,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,98.4,High Reliability
SAT_R40580,SATELLITE_REMOTE_SENSING,44.0,-108.0,2026-09-12 00:00:00,0.0,19.316,19.564,34.311,,0.107,,0.252,0.282,-0.2480000000000011,,,-0.02999999999999997,0.2480000000000011,,,0.02999999999999997,9,Autumn,105.03444444444445,NPAC,North Pacific Ocean,9,96.6,High Reliability
SAT_R40590,SATELLITE_REMOTE_SENSING,44.0,-88.0,2026-09-12 00:00:00,0.0,19.627,19.817,34.228,,0.052,,0.37,0.345,-0.19000000000000128,,,0.025000000000000022,0.19000000000000128,,,0.025000000000000022,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,97.3,High Reliability
SAT_R40600,SATELLITE_REMOTE_SENSING,44.0,-68.0,2026-09-12 00:00:00,0.0,19.493,19.57,34.318,,0.041,,0.461,0.374,-0.07700000000000173,,,0.08700000000000002,0.07700000000000173,,,0.08700000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,96.6,High Reliability
SAT_R40610,SATELLITE_REMOTE_SENSING,44.0,-48.0,2026-09-12 00:00:00,0.0,19.251,19.767,34.331,,0.219,,0.567,0.505,-0.5159999999999982,,,0.061999999999999944,0.5159999999999982,,,0.061999999999999944,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,93.0,High Reliability
SAT_R40620,SATELLITE_REMOTE_SENSING,44.0,-28.0,2026-09-12 00:00:00,0.0,19.348,20.011,34.768,,0.309,,0.615,0.566,-0.6630000000000003,,,0.049000000000000044,0.6630000000000003,,,0.049000000000000044,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,91.9,High Reliability
SAT_R40630,SATELLITE_REMOTE_SENSING,44.0,-8.0,2026-09-12 00:00:00,0.0,19.31,19.718,34.997,,0.382,,0.62,0.642,-0.40800000000000125,,,-0.02200000000000002,0.40800000000000125,,,0.02200000000000002,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,95.3,High Reliability
SAT_R40640,SATELLITE_REMOTE_SENSING,44.0,12.0,2026-09-12 00:00:00,0.0,19.394,19.686,35.161,,0.303,,0.65,0.643,-0.2920000000000016,,,0.007000000000000006,0.2920000000000016,,,0.007000000000000006,9,Autumn,105.03444444444445,NATL,North Atlantic Ocean,9,96.9,High Reliability
SAT_R40650,SATELLITE_REMOTE_SENSING,44.0,32.0,2026-09-12 00:00:00,0.0,19.249,19.658,35.418,,0.249,,0.601,0.626,-0.4090000000000025,,,-0.025000000000000022,0.4090000000000025,,,0.025000000000000022,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,95.2,High Reliability
SAT_R40660,SATELLITE_REMOTE_SENSING,44.0,52.0,2026-09-12 00:00:00,0.0,20.084,19.78,35.571,,0.18,,0.508,0.53,0.3039999999999985,,,-0.02200000000000002,0.3039999999999985,,,0.02200000000000002,9,Autumn,105.03444444444445,EQT,Equatorial Ocean,9,96.3,High Reliability
